#{"t_start": 1668550789.767045, "env_id": "nnMeta-v40"}
r,l,t
23404.0,17,119.957842
24405.0,18,119.967903
26185.0,19,119.977972
26580.0,20,119.987572
28674.0,21,119.997344
30191.0,22,120.006505
30274.0,23,120.016981
32012.0,24,120.026637
33031.0,25,120.03668
35199.0,26,120.047973
35976.0,27,120.058588
37475.0,28,120.070532
38008.0,29,120.082739
38471.0,30,120.094073
39064.0,31,120.104841
39599.0,32,120.116683
41352.0,33,120.127335
41760.0,34,120.1375
42196.0,35,120.149362
44061.0,36,120.160283
45413.0,37,120.170125
46020.0,38,120.180874
47357.0,39,120.192712
48491.0,40,120.203715
50640.0,41,120.215894
52509.0,42,120.227305
53310.0,43,120.237353
54519.0,44,120.248097
55535.0,45,120.26052
57258.0,46,120.271304
59530.0,47,120.28214
59983.0,48,120.293779
1301.0,1,120.302786
2025.0,2,120.312719
2874.0,3,120.321968
3753.0,4,120.331648
5390.0,5,120.341915
5774.0,6,120.352105
6217.0,7,120.3617
6921.0,8,120.370779
8872.0,9,120.380065
9069.0,10,120.389393
9245.0,11,120.398812
11144.0,12,120.408252
11292.0,13,120.420815
12068.0,14,120.431512
12400.0,15,120.441347
13213.0,16,120.452265
13921.0,17,120.462158
14746.0,18,120.471127
14752.0,19,120.480837
16378.0,20,120.489775
18070.0,21,120.498976
19815.0,22,120.507985
19986.0,23,120.518564
21343.0,24,120.527726
21468.0,25,120.538322
22209.0,26,120.551413
23342.0,27,120.563698
25358.0,28,120.575073
27026.0,29,120.58698
27156.0,30,120.596574
28114.0,31,120.605459
29619.0,32,120.6149
30873.0,33,120.624152
31424.0,34,120.633931
33159.0,35,120.644944
33649.0,36,120.654444
34403.0,37,120.664082
35711.0,38,120.672999
36098.0,39,120.682371
36777.0,40,120.691276
37383.0,41,120.700774
37716.0,42,120.712632
38521.0,43,120.728169
39804.0,44,120.739295
41091.0,45,120.750995
41541.0,46,120.762076
42561.0,47,120.772288
43416.0,48,120.783257
36.0,1,120.79447
1385.0,2,120.805699
3326.0,3,120.817173
5063.0,4,120.828936
5822.0,5,120.839428
7081.0,6,120.850573
7577.0,7,120.861055
8049.0,8,120.870147
10244.0,9,120.880518
12082.0,10,120.890068
13700.0,11,120.900535
15505.0,12,120.912741
17794.0,13,120.924044
18209.0,14,120.93409
18306.0,15,120.945877
20537.0,16,120.957955
22528.0,17,120.968125
23105.0,18,120.978085
25303.0,19,120.988081
25675.0,20,120.998571
27267.0,21,121.012366
28578.0,22,121.024557
30321.0,23,121.035027
32212.0,24,121.047114
32731.0,25,121.058324
34974.0,26,121.068304
35716.0,27,121.080248
37617.0,28,121.090885
39626.0,29,121.101524
39935.0,30,121.114702
40729.0,31,121.129392
42277.0,32,121.140701
44423.0,33,121.153441
46379.0,34,121.164517
46589.0,35,121.180193
47222.0,36,121.19124
48799.0,37,121.201821
51069.0,38,121.218161
52396.0,39,121.233159
53307.0,40,121.245745
54540.0,41,121.257546
56457.0,42,121.268506
58007.0,43,121.281195
58695.0,44,121.293083
60481.0,45,121.30407
61366.0,46,121.317688
63323.0,47,121.331499
64246.0,48,121.345793
1708.0,1,121.360492
1889.0,2,121.374191
2987.0,3,121.385218
4566.0,4,121.395195
5911.0,5,121.40435
6252.0,6,121.414432
7848.0,7,121.424579
7898.0,8,121.434673
9100.0,9,121.445006
11033.0,10,121.45435
13114.0,11,121.464391
13960.0,12,121.474046
15973.0,13,121.483792
16452.0,14,121.493809
18308.0,15,121.503231
20082.0,16,121.513103
20979.0,17,121.522861
21140.0,18,121.533013
22113.0,19,121.545564
22129.0,20,121.557541
23078.0,21,121.568923
24163.0,22,121.598838
25009.0,23,121.609645
832.0,1,121.619282
1462.0,2,121.629184
1702.0,3,121.638553
2748.0,4,121.648569
3876.0,5,121.658437
4137.0,6,121.667732
4268.0,7,121.678437
6493.0,8,121.688333
6552.0,9,121.697165
8599.0,10,121.706601
10137.0,11,121.715864
11589.0,12,121.72552
12434.0,13,121.734591
13450.0,14,121.744443
14889.0,15,121.753334
16833.0,16,121.762613
18408.0,17,121.77199
20065.0,18,121.782426
20893.0,19,121.791602
22030.0,20,121.810459
23140.0,21,121.820422
23492.0,22,121.831019
23746.0,23,121.842917
25019.0,24,121.853988
25374.0,25,121.864183
27245.0,26,121.874683
29233.0,27,121.885697
31445.0,28,121.89679
32372.0,29,121.907391
34141.0,30,121.918327
36070.0,31,121.927866
37909.0,32,121.937132
38053.0,33,121.946497
38695.0,34,121.955366
40729.0,35,121.964537
41053.0,36,121.973548
43027.0,37,121.982843
43074.0,38,121.992001
44657.0,39,122.001532
46534.0,40,122.010891
48648.0,41,122.019793
48855.0,42,122.029085
49221.0,43,122.038187
50789.0,44,122.047499
51820.0,45,122.056132
53469.0,46,122.064817
53917.0,47,122.073842
54832.0,48,122.082966
46.0,1,122.091477
528.0,2,122.100745
752.0,3,122.109664
2782.0,4,122.118698
4978.0,5,122.128322
5814.0,6,122.137933
7631.0,7,122.149228
8695.0,8,122.159828
10786.0,9,122.172298
11695.0,10,122.184335
13784.0,11,122.197117
15460.0,12,122.209857
17206.0,13,122.219547
18584.0,14,122.229045
19504.0,15,122.238903
20680.0,16,122.248229
21945.0,17,122.257902
24164.0,18,122.267336
25388.0,19,122.277224
27013.0,20,122.286713
28249.0,21,122.296296
30099.0,22,122.305503
32019.0,23,122.314554
34048.0,24,122.324218
35971.0,25,122.335848
36281.0,26,122.349989
37602.0,27,122.364551
39050.0,28,122.377236
40502.0,29,122.388756
41207.0,30,122.40102
42685.0,31,122.414302
44977.0,32,122.427075
46457.0,33,122.438257
48670.0,34,122.449118
50220.0,35,122.45931
51673.0,36,122.468711
52204.0,37,122.478302
53629.0,38,122.487952
55443.0,39,122.497736
56359.0,40,122.507758
57902.0,41,122.517305
59647.0,42,122.526677
59712.0,43,122.535928
61783.0,44,122.545302
63151.0,45,122.554248
64024.0,46,122.563899
66234.0,47,122.573153
68368.0,48,122.583008
140.0,1,122.592839
1062.0,2,122.602134
3116.0,3,122.6124
5274.0,4,122.622141
7115.0,5,122.633022
8136.0,6,122.643175
8630.0,7,122.652241
10471.0,8,122.661729
1475.0,1,122.670908
1552.0,2,122.680568
1984.0,3,122.690676
3839.0,4,122.700836
4969.0,5,122.713031
5613.0,6,122.724128
7375.0,7,122.734856
8673.0,8,122.746997
10725.0,9,122.757515
12243.0,10,122.769139
14405.0,11,122.782508
16693.0,12,122.795162
18659.0,13,122.805424
18858.0,14,122.817816
19923.0,15,122.829106
21395.0,16,122.840152
22604.0,17,122.85354
23799.0,18,122.864987
25887.0,19,122.882307
28099.0,20,122.894365
28287.0,21,122.906337
29662.0,22,122.919111
31684.0,23,122.930321
33347.0,24,122.942428
34585.0,25,122.952192
35257.0,26,122.962048
36570.0,27,122.971942
37694.0,28,122.981623
38753.0,29,122.990884
40052.0,30,123.00034
42025.0,31,123.010498
42880.0,32,123.019973
44748.0,33,123.029543
45344.0,34,123.039072
45760.0,35,123.048518
47521.0,36,123.057732
47740.0,37,123.067409
48876.0,38,123.077162
51023.0,39,123.086244
52147.0,40,123.095504
492.0,1,123.104583
2155.0,2,123.128554
2448.0,3,123.137562
3700.0,4,123.147238
3986.0,5,123.156346
5857.0,6,123.164929
7243.0,7,123.175156
7698.0,8,123.18516
9263.0,9,123.196335
10304.0,10,123.206281
12202.0,11,123.220857
12589.0,12,123.23334
12910.0,13,123.247033
14760.0,14,123.260777
16268.0,15,123.271576
18216.0,16,123.287667
19914.0,17,123.301806
21379.0,18,123.312705
23703.0,19,123.324105
24767.0,20,123.333096
26558.0,21,123.343702
27235.0,22,123.355149
28022.0,23,123.365332
29180.0,24,123.376993
30830.0,25,123.388569
31852.0,26,123.398915
33512.0,27,123.409504
34773.0,28,123.41915
36293.0,29,123.428282
37687.0,30,123.437085
38340.0,31,123.446352
39809.0,32,123.455822
40364.0,33,123.464918
40466.0,34,123.474617
41798.0,35,123.48372
42455.0,36,123.493434
42692.0,37,123.502673
42815.0,38,123.513278
44497.0,39,123.522742
45589.0,40,123.533081
47728.0,41,123.542852
48825.0,42,123.552588
49886.0,43,123.562243
50558.0,44,123.571809
50618.0,45,123.581365
52254.0,46,123.590749
52844.0,47,123.600188
53903.0,48,123.609526
1241.0,1,123.619113
3207.0,2,123.628611
4093.0,3,123.637964
6158.0,4,123.647839
7617.0,5,123.657088
9453.0,6,123.666605
9706.0,7,123.675963
11053.0,8,123.684806
13273.0,9,123.694603
13796.0,10,123.703647
15649.0,11,123.71347
17935.0,12,123.722846
20171.0,13,123.732691
20231.0,14,123.741734
20764.0,15,123.751071
21741.0,16,123.760547
23674.0,17,123.769559
24078.0,18,123.779085
24685.0,19,123.788155
26504.0,20,123.797359
27425.0,21,123.80626
27727.0,22,123.815922
28073.0,23,123.825826
28980.0,24,123.8367
29719.0,25,123.847177
29996.0,26,123.857019
31374.0,27,123.866147
33248.0,28,123.875651
34935.0,29,123.885419
37139.0,30,123.894966
39448.0,31,123.904252
39827.0,32,123.914245
40373.0,33,123.924577
40798.0,34,123.933813
41957.0,35,123.943555
43983.0,36,123.953115
44378.0,37,123.962564
46180.0,38,123.97185
48032.0,39,123.981344
49614.0,40,123.990544
50970.0,41,123.999563
51335.0,42,124.00947
51868.0,43,124.019032
383.0,1,124.028499
441.0,2,124.039682
1929.0,3,124.049115
3904.0,4,124.057869
6233.0,5,124.067319
8373.0,6,124.076832
9979.0,7,124.085679
11105.0,8,124.094901
11720.0,9,124.103814
12769.0,10,124.113012
14980.0,11,124.122687
15938.0,12,124.131386
17159.0,13,124.140677
17410.0,14,124.149897
17720.0,15,124.15886
18899.0,16,124.16744
20591.0,17,124.176801
20754.0,18,124.18563
21870.0,19,124.194596
23452.0,20,124.203791
25648.0,21,124.213118
26898.0,22,124.221938
27323.0,23,124.231354
27533.0,24,124.239966
29145.0,25,124.249208
30060.0,26,124.257814
32252.0,27,124.266824
32593.0,28,124.276329
33301.0,29,124.28499
33984.0,30,124.29435
34803.0,31,124.303857
36453.0,32,124.313221
36884.0,33,124.322687
38517.0,34,124.331949
39646.0,35,124.341356
40152.0,36,124.35152
40312.0,37,124.361414
40330.0,38,124.370666
41472.0,39,124.38081
43673.0,40,124.389826
45295.0,41,124.399097
46881.0,42,124.408769
49190.0,43,124.418706
49563.0,44,124.428742
51379.0,45,124.437979
53459.0,46,124.447907
54669.0,47,124.457609
56885.0,48,124.467325
574.0,1,124.478005
2826.0,2,124.488835
4153.0,3,124.499196
4481.0,4,124.510187
6441.0,5,124.5222
7789.0,6,124.533828
10076.0,7,124.544418
10415.0,8,124.55362
10972.0,9,124.562713
12956.0,10,124.571975
13508.0,11,124.581289
14703.0,12,124.590191
15505.0,13,124.599076
15803.0,14,124.607851
17989.0,15,124.616939
20162.0,16,124.626117
20275.0,17,124.635348
20457.0,18,124.644394
21082.0,19,124.653566
21797.0,20,124.662925
22829.0,21,124.671465
24950.0,22,124.680399
26331.0,23,124.689265
28222.0,24,124.698323
29137.0,25,124.707382
30092.0,26,124.716606
31874.0,27,124.725558
33228.0,28,124.734678
34364.0,29,124.744303
36440.0,30,124.753061
38605.0,31,124.762578
39294.0,32,124.77147
41231.0,33,124.781283
41939.0,34,124.790624
43943.0,35,124.799832
45340.0,36,124.810333
46122.0,37,124.821691
47611.0,38,124.83258
48395.0,39,124.8445
49112.0,40,124.855829
50030.0,41,124.866032
51136.0,42,124.878111
51941.0,43,124.888233
52657.0,44,124.898257
53495.0,45,124.909413
55807.0,46,124.919081
55880.0,47,124.929318
57007.0,48,124.939151
1919.0,1,124.949911
3433.0,2,124.960427
3662.0,3,124.970124
4347.0,4,124.980926
5243.0,5,124.991029
7203.0,6,125.002038
9463.0,7,125.012419
10264.0,8,125.021723
10488.0,9,125.03098
10917.0,10,125.040815
11316.0,11,125.050889
11833.0,12,125.060554
12667.0,13,125.07039
13778.0,14,125.080003
15767.0,15,125.089563
15843.0,16,125.099128
16168.0,17,125.108756
18239.0,18,125.118459
19401.0,19,125.127767
19431.0,20,125.136765
20454.0,21,125.146358
21938.0,22,125.155322
22683.0,23,125.164455
24894.0,24,125.173483
27155.0,25,125.182644
27640.0,26,125.191947
27997.0,27,125.201823
30284.0,28,125.213557
31543.0,29,125.224298
33746.0,30,125.235049
33917.0,31,125.249713
35998.0,32,125.26029
36984.0,33,125.270427
37004.0,34,125.28062
38800.0,35,125.290378
39679.0,36,125.300754
39767.0,37,125.311276
41932.0,38,125.32111
42541.0,39,125.331789
43310.0,40,125.342671
44461.0,41,125.351923
44860.0,42,125.361369
2047.0,1,125.37095
2226.0,2,125.381325
2624.0,3,125.390493
4047.0,4,125.399733
6040.0,5,125.409612
6993.0,6,125.418689
7023.0,7,125.428546
8319.0,8,125.437609
10238.0,9,125.447015
11849.0,10,125.455638
13566.0,11,125.464916
14833.0,12,125.474231
15579.0,13,125.484957
17244.0,14,125.495689
19201.0,15,125.50532
19472.0,16,125.517569
20975.0,17,125.52939
21654.0,18,125.539538
21751.0,19,125.552346
23722.0,20,125.563172
25625.0,21,125.572414
27527.0,22,125.582526
29444.0,23,125.59243
31548.0,24,125.602079
31936.0,25,125.612201
33124.0,26,125.621553
34676.0,27,125.631806
36321.0,28,125.642286
38282.0,29,125.652071
39398.0,30,125.661953
39957.0,31,125.671669
42129.0,32,125.682178
43810.0,33,125.691399
46118.0,34,125.700362
nan,35,125.709832
nan,36,125.718772
nan,37,125.728015
nan,38,125.736801
nan,39,125.74595
nan,40,125.754911
nan,41,125.763726
nan,42,125.772241
nan,43,125.782331
nan,44,125.792699
nan,45,125.802612
nan,46,125.812964
nan,47,125.821618
nan,48,125.830266
1616.0,1,125.838628
2059.0,2,125.848975
2140.0,3,125.85836
3007.0,4,125.867541
3545.0,5,125.876787
4302.0,6,125.885642
4885.0,7,125.894999
7169.0,8,125.903618
7664.0,9,125.912667
8514.0,10,125.921786
9593.0,11,125.930827
11907.0,12,125.939611
12604.0,13,125.949235
14451.0,14,125.959303
15607.0,15,125.96932
15823.0,16,125.979371
17050.0,17,125.990447
19024.0,18,126.000246
21284.0,19,126.012589
22213.0,20,126.027731
23905.0,21,126.04035
24112.0,22,126.051338
24867.0,23,126.061893
26106.0,24,126.072624
26771.0,25,126.082652
28126.0,26,126.093211
29791.0,27,126.103708
30183.0,28,126.113263
32286.0,29,126.122436
32562.0,30,126.131395
33153.0,31,126.14014
34812.0,32,126.149041
35753.0,33,126.157912
37755.0,34,126.167677
39904.0,35,126.179776
41963.0,36,126.192575
42522.0,37,126.206874
44021.0,38,126.218071
44591.0,39,126.230495
46529.0,40,126.241308
47974.0,41,126.2522
48352.0,42,126.263072
49847.0,43,126.274001
50132.0,44,126.286178
51890.0,45,126.297359
52841.0,46,126.308221
53530.0,47,126.318969
54338.0,48,126.329205
1272.0,1,126.339222
2702.0,2,126.349495
2721.0,3,126.36028
3839.0,4,126.370718
5601.0,5,126.381317
7432.0,6,126.390895
8771.0,7,126.401097
10239.0,8,126.412341
10507.0,9,126.423291
11871.0,10,126.434686
12651.0,11,126.445759
12915.0,12,126.454957
14651.0,13,126.464154
16125.0,14,126.473229
16286.0,15,126.483083
16660.0,16,126.49269
18650.0,17,126.501838
20578.0,18,126.511301
21613.0,19,126.52068
23403.0,20,126.532717
23584.0,21,126.543965
24368.0,22,126.553923
24652.0,23,126.563978
26688.0,24,126.573978
27652.0,25,126.585602
28004.0,26,126.595924
28487.0,27,126.605763
29194.0,28,126.615934
30880.0,29,126.626504
30880.0,30,126.63638
32719.0,31,126.646387
35030.0,32,126.656419
36195.0,33,126.66699
37683.0,34,126.677797
38782.0,35,126.687898
40487.0,36,126.698019
42424.0,37,126.708364
43125.0,38,126.719159
44334.0,39,126.729634
45433.0,40,126.740346
2050.0,1,126.750485
3135.0,2,126.759603
3521.0,3,126.768725
3844.0,4,126.778793
5376.0,5,126.78992
6114.0,6,126.800865
8009.0,7,126.813043
8741.0,8,126.823408
10243.0,9,126.833536
12441.0,10,126.845109
12550.0,11,126.855619
13441.0,12,126.86521
14397.0,13,126.874013
15889.0,14,126.886423
18037.0,15,126.896828
18204.0,16,126.906678
20007.0,17,126.916235
21242.0,18,126.925468
22194.0,19,126.934208
23862.0,20,126.943619
25026.0,21,126.953036
26182.0,22,126.963781
27882.0,23,126.973938
28962.0,24,126.98408
31072.0,25,126.994333
31762.0,26,127.004449
32266.0,27,127.014242
33622.0,28,127.026238
34200.0,29,127.036436
35152.0,30,127.046865
1742.0,1,127.057367
2622.0,2,127.067758
3614.0,3,127.079523
4629.0,4,127.090986
6798.0,5,127.10186
8112.0,6,127.1132
9900.0,7,127.124685
10676.0,8,127.134851
11038.0,9,127.144817
12783.0,10,127.154329
13194.0,11,127.163659
14840.0,12,127.173371
16113.0,13,127.182805
18028.0,14,127.192323
18658.0,15,127.201918
20803.0,16,127.212726
21847.0,17,127.222912
22555.0,18,127.232841
23243.0,19,127.243346
25396.0,20,127.25334
26670.0,21,127.263873
28933.0,22,127.27423
29648.0,23,127.286176
31383.0,24,127.296526
33043.0,25,127.309001
34824.0,26,127.319494
35678.0,27,127.328618
36347.0,28,127.337894
38439.0,29,127.347278
40145.0,30,127.356446
41530.0,31,127.365793
41987.0,32,127.375038
42585.0,33,127.383937
43726.0,34,127.392952
44623.0,35,127.401966
45886.0,36,127.410655
47268.0,37,127.422026
48734.0,38,127.431962
49909.0,39,127.442773
50007.0,40,127.455
50747.0,41,127.465218
52368.0,42,127.474333
54608.0,43,127.484307
54934.0,44,127.494272
55510.0,45,127.50331
57021.0,46,127.512953
58281.0,47,127.522117
59502.0,48,127.531531
2236.0,1,127.541665
3303.0,2,127.551423
5445.0,3,127.560199
7424.0,4,127.569244
9752.0,5,127.578638
11666.0,6,127.587829
12121.0,7,127.597653
12404.0,8,127.609013
12848.0,9,127.617871
13821.0,10,127.627192
14141.0,11,127.636261
16430.0,12,127.645838
16720.0,13,127.655152
19025.0,14,127.664299
19126.0,15,127.673123
19997.0,16,127.682324
20325.0,17,127.691211
21408.0,18,127.700381
23466.0,19,127.710098
25590.0,20,127.719371
25780.0,21,127.728821
27183.0,22,127.737473
28528.0,23,127.746161
29539.0,24,127.755369
29972.0,25,127.76459
31387.0,26,127.773255
32053.0,27,127.782616
33048.0,28,127.792145
33726.0,29,127.801262
34404.0,30,127.810577
394.0,1,127.820004
777.0,2,127.829396
2406.0,3,127.840811
4179.0,4,127.850974
4761.0,5,127.861747
6405.0,6,127.875107
8330.0,7,127.885872
10516.0,8,127.896512
11967.0,9,127.906683
12284.0,10,127.917048
13742.0,11,127.927696
15427.0,12,127.937679
17008.0,13,127.949244
18014.0,14,127.958643
19503.0,15,127.968104
21557.0,16,127.978516
22206.0,17,127.98811
23333.0,18,127.997729
24085.0,19,128.007432
24679.0,20,128.017422
25297.0,21,128.028054
26928.0,22,128.039275
28698.0,23,128.052798
29827.0,24,128.064272
31069.0,25,128.074987
32969.0,26,128.086926
34770.0,27,128.097977
36233.0,28,128.109642
38135.0,29,128.121061
39708.0,30,128.131207
41508.0,31,128.142151
42076.0,32,128.150865
44265.0,33,128.160197
46110.0,34,128.169378
46409.0,35,128.178654
47475.0,36,128.187824
49794.0,37,128.19695
50382.0,38,128.207112
52268.0,39,128.217571
54326.0,40,128.229145
55378.0,41,128.238908
55472.0,42,128.250804
57121.0,43,128.263268
58484.0,44,128.276273
58747.0,45,128.29009
60497.0,46,128.299946
60998.0,47,128.309826
62242.0,48,128.319826
1930.0,1,128.330706
2298.0,2,128.343022
3459.0,3,128.354371
4092.0,4,128.364795
5675.0,5,128.374458
7314.0,6,128.384486
8419.0,7,128.394647
10344.0,8,128.40659
11016.0,9,128.415726
12219.0,10,128.424747
14343.0,11,128.433918
15459.0,12,128.443986
16219.0,13,128.453953
17451.0,14,128.463462
18027.0,15,128.472757
18858.0,16,128.482313
19285.0,17,128.491856
20182.0,18,128.500829
20413.0,19,128.511469
21322.0,20,128.522405
22206.0,21,128.533062
24517.0,22,128.544942
25554.0,23,128.555331
25805.0,24,128.565471
27428.0,25,128.576771
28596.0,26,128.587322
